Video,Video title,Elapsed ratio,Audience watch ratio,Relative retention
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.87,0.1489,0.50595
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.88,0.1244,0.5243
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.89,0.1222,0.5407
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.9,0.1311,0.5557
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.91,0.12890000000000001,0.56875
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.92,0.1333,0.5784
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.93,0.1311,0.5838
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.94,0.1267,0.5839
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.95,0.1244,0.57655
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.96,0.11560000000000001,0.5615
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.97,0.12,0.54345
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.98,0.12,0.5314
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,0.99,0.11560000000000001,0.53155
mJpnVc9YaEI,TanStack Router setup for React in 15 minutes! - Part 7,1.0,0.0889,0.53865
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.01,0.9312,0.42205
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.02,0.6268,0.38795
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.03,0.4239,0.36585
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.04,0.3696,0.36065
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.05,0.308,0.3595
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.06,0.3261,0.35975
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.07,0.2826,0.37165
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.08,0.27899999999999997,0.4069
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.09,0.3043,0.46485
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.1,0.2862,0.52865
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.11,0.29710000000000003,0.5795
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.12,0.2572,0.60965
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.13,0.2536,0.6204
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.14,0.25,0.6167
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.15,0.2609,0.60775
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.16,0.25,0.60745
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.17,0.2609,0.6233
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.18,0.22460000000000002,0.6488
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.19,0.25,0.67335
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.2,0.2391,0.6916
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.21,0.23190000000000002,0.70245
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.22,0.2464,0.70625
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.23,0.23550000000000001,0.70355
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.24,0.23190000000000002,0.69425
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.25,0.221,0.67885
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.26,0.21739999999999998,0.66035
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.27,0.1993,0.6451
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.28,0.2065,0.63385
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.29,0.2138,0.61465
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.3,0.1957,0.57575
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.31,0.192,0.52345
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.32,0.1993,0.4786
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.33,0.1739,0.45255
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.34,0.1775,0.4396
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.35,0.1848,0.4327
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.36,0.16670000000000001,0.4312
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.37,0.1703,0.43915
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.38,0.1739,0.46555
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.39,0.1993,0.5143
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.4,0.1957,0.5652
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.41,0.22460000000000002,0.58645
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.42,0.1884,0.5622
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.43,0.163,0.49885
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.44,0.163,0.424
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.45,0.163,0.37329999999999997
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.46,0.1594,0.36765000000000003
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.47,0.14859999999999998,0.41195
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.48,0.1594,0.48635
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.49,0.1558,0.5469
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.5,0.1812,0.563
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.51,0.163,0.5289
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.52,0.1594,0.4568
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.53,0.1594,0.3842
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.54,0.1558,0.3547
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.55,0.1522,0.3779
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.56,0.1522,0.42795
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.57,0.1558,0.4726
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.58,0.1413,0.49855
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.59,0.1558,0.51
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.6,0.1522,0.51755
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.61,0.1449,0.5327500000000001
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.62,0.14859999999999998,0.5608
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.63,0.1341,0.5935
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.64,0.1449,0.61875
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.65,0.14859999999999998,0.6296
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.66,0.1268,0.62475
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.67,0.1304,0.61395
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.68,0.11960000000000001,0.6155
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.69,0.1304,0.637
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.7,0.1232,0.6697
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.71,0.1232,0.70455
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.72,0.1341,0.73705
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.73,0.1304,0.76385
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.74,0.1377,0.78315
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.75,0.1413,0.79165
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.76,0.1413,0.7800499999999999
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.77,0.1413,0.74075
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.78,0.1268,0.6884
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.79,0.1232,0.6623
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.8,0.1341,0.6839
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.81,0.1268,0.72945
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.82,0.1304,0.76305
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.83,0.1304,0.76725
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.84,0.1268,0.74005
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.85,0.1232,0.69565
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.86,0.1304,0.66765
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.87,0.1304,0.67565
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.88,0.1304,0.69435
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.89,0.1413,0.68405
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.9,0.1341,0.62975
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.91,0.14859999999999998,0.54865
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.92,0.1232,0.47985
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.93,0.1232,0.45355
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.94,0.1304,0.4675
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.95,0.1304,0.49005
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.96,0.1449,0.48425
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.97,0.1304,0.4393
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.98,0.1268,0.3785
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,0.99,0.1268,0.33335000000000004
4eGBlWJEaqk,Adding React Hot Toast success and error alerts  - Part 6,1.0,0.087,0.3122
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.01,1.4602000000000002,0.6482
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.02,1.4399000000000002,0.62725
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.03,1.4078,0.6072
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.04,1.3603999999999998,0.5896
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.05,1.3553,0.57545
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.06,1.3435,0.56505
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.07,1.3232,0.55805
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.08,1.3063,0.55365
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.09,1.2944,0.55105
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.1,1.2758,0.54965
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.11,1.2673,0.54885
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.12,1.2284,0.54835
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.13,1.1826999999999999,0.54805
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.14,1.1421,0.5478
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.15,1.1134,0.54765
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.16,1.0897,0.5475
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.17,1.0626,0.5474
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.18,1.0271,0.5473
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.19,0.9948999999999999,0.5473
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.2,0.9628,0.5473
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.21,0.9509000000000001,0.54735
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.22,0.9289000000000001,0.54745
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.23,0.9052,0.54765
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.24,0.8917,0.5479
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.25,0.8714,0.54825
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.26,0.8663,0.5487
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.27,0.8545,0.54925
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.28,0.8359000000000001,0.54995
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.29,0.8206,0.55075
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.3,0.8054000000000001,0.5517
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.31,0.7868,0.55285
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.32,0.7766,0.5541
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.33,0.7665000000000001,0.55555
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.34,0.7614,0.5572
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.35,0.7495999999999999,0.559
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.36,0.7394,0.5609999999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.37,0.7376999999999999,0.5632
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.38,0.7293000000000001,0.5656
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.39,0.7242000000000001,0.5683
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.4,0.7208,0.57125
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.41,0.7191,0.57455
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.42,0.7123999999999999,0.5781499999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.43,0.7073,0.5822
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.44,0.6954,0.58665
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.45,0.6904,0.5916
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.46,0.6853,0.5971
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.47,0.6836,0.60315
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.48,0.6768000000000001,0.6099
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.49,0.6717,0.6173
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.5,0.6581999999999999,0.62555
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.51,0.6565000000000001,0.63455
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.52,0.6514,0.64455
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.53,0.6464,0.6555
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.54,0.6446999999999999,0.66755
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.55,0.6413,0.68075
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.56,0.6413,0.69515
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.57,0.6446999999999999,0.7107
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.58,0.6446999999999999,0.7273000000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.59,0.6464,0.7448
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.6,0.6446999999999999,0.76275
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.61,0.6379,0.7808999999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.62,0.6328,0.7987
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.63,0.6261,0.81575
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.64,0.621,0.83155
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.65,0.6175999999999999,0.8458
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.66,0.6175999999999999,0.85825
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.67,0.6159,0.8688499999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.68,0.6142,0.87765
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.69,0.6108,0.8848
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.7,0.6091,0.89055
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.71,0.5972999999999999,0.8952
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.72,0.5939,0.89895
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.73,0.5939,0.902
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.74,0.5888,0.9046000000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.75,0.5854,0.90675
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.76,0.5854,0.9086000000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.77,0.5871,0.91025
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.78,0.5821000000000001,0.9116500000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.79,0.5838,0.9128499999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.8,0.5821000000000001,0.9138999999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.81,0.5821000000000001,0.9148
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.82,0.5821000000000001,0.9156
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.83,0.5787,0.91625
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.84,0.5787,0.91675
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.85,0.5787,0.9172
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.86,0.5787,0.9175500000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.87,0.5736,0.9177500000000001
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.88,0.5702,0.9178999999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.89,0.5719,0.91795
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.9,0.5685,0.9178999999999999
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.91,0.5650999999999999,0.9178
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.92,0.555,0.9176
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.93,0.5431,0.91735
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.94,0.5296,0.917
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.95,0.5212,0.91665
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.96,0.5042,0.91625
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.97,0.49579999999999996,0.9158
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.98,0.48560000000000003,0.9154
UucfDJm1vSA,The easiest way to implement modals in HTML!,0.99,0.4839,0.915
UucfDJm1vSA,The easiest way to implement modals in HTML!,1.0,0.48219999999999996,0.9147000000000001
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.01,1.3206,0.65055
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.02,1.2941,0.6035
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.03,1.2221,0.56385
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.04,1.1970999999999998,0.54025
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.05,1.1765,0.5299
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.06,1.1603,0.52615
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.07,1.1441,0.52455
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.08,1.0529000000000002,0.52345
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.09,0.9603,0.52245
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.1,0.9176000000000001,0.5215
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.11,0.8853,0.52055
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.12,0.8559,0.51965
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.13,0.8147,0.5188
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.14,0.7868,0.51805
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.15,0.7603,0.5174
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.16,0.7323999999999999,0.51695
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.17,0.6956,0.51665
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.18,0.6735,0.51655
MgPMFo9z5wg,TypeScript&#39;s Partial: A Practical Guide,0.19,0.65,0.5167
